village_code,object_id,block_code,block_name,net_sown_area_in_hac,total_hhd,availablility_hours_of_domestic_electricity,availability_of_telephone_services,total_hhd_having_piped_water_connection,total_hhd_not_having_sanitary_latrines
389882,21-376-03509,3509,SULIAPADA,30.0,7,5,2,0.0,5
405077,21-384-03277,3277,ATHMALLIK,1.6,65,4,3,25.0,5
426648,21-396-03557,3557,RAYAGADA,0.01,218,3,2,0.0,8
384792,21-374-03579,3579,KOIDA,13.0,32,1,4,0.0,2
423260,21-395-03409,3418,LANJIGARH,6.0,15,2,4,1.0,1
389878,21-376-03509,3509,SULIAPADA,185.0,195,5,2,12.0,2
388294,21-376-03493,3492,BIJATALA,60.0,295,3,4,1.0,5
388959,21-376-03498,3498,KARANJIA,161.2,210,2,2,0.0,12
411396,21-388-03380,3380,POLOSARA,170.0,300,4,3,0.0,120
394630,21-378-03327,3327,DHAMANAGAR,50.0,400,3,2,2.0,15
391340,21-376-03490,3490,BARIPADA,146.47,186,2,2,0.0,5
389941,21-376-03509,3509,SULIAPADA,157.0,132,5,2,25.0,61
388961,21-376-03498,3498,KARANJIA,130.6,198,2,2,98.0,12
391339,21-376-03490,3490,BARIPADA,0.0,394,3,2,0.0,1
385053,21-374-03576,3576,BONAIGARH,120.0,79,2,2,60.0,2
388962,21-376-03498,3498,KARANJIA,82.2,112,2,2,0.0,12
426493,21-396-03557,3557,RAYAGADA,62.0,269,4,2,183.0,12
426494,21-396-03557,3557,RAYAGADA,0.0,20,5,4,0.0,8
413058,21-388-03370,3370,CHIKITI,40.0,43,4,3,0.0,12
388911,21-376-03498,3498,KARANJIA,180.3,198,2,4,2.0,1
392638,21-377-03299,3299,BALESHWAR,24.2914,113,4,3,0.0,113
380900,21-372-03566,3311,ATTABIRA,215.0,279,5,2,175.0,2
384790,21-374-03579,3579,KOIDA,6.0,78,2,4,0.0,2
412577,21-388-03382,3378,KUKUDAKHANDI,47.0,375,3,3,302.0,55
400639,21-382-03398,3401,KOREI,25.0,162,3,2,46.0,2
426537,21-396-03557,3557,RAYAGADA,1.0,1,5,4,0.0,1
388916,21-376-03498,3498,KARANJIA,80.89,391,3,2,0.0,14
426489,21-396-03557,3557,RAYAGADA,30.0,43,4,2,0.0,12
389545,21-376-03489,3489,BANGRIPOSI,348.79,634,3,2,66.0,32
424068,21-395-03413,3417,KOKASARA,12.0,1258,3,2,50.0,25
423101,21-395-03420,3418,LANJIGARH,0.21,66,5,4,0.0,10
389880,21-376-03509,3509,SULIAPADA,102.0,121,5,2,0.0,56
400647,21-382-03400,3401,KOREI,25.0,112,3,2,0.0,9
424700,21-396-03548,3554,MUNIGUDA,6.93,1,3,4,0.0,1
406376,21-385-03528,3528,NUAGAON,0.2,269,4,2,0.0,15
384788,21-374-03579,3579,KOIDA,5.0,92,2,2,0.0,2
384713,21-374-03579,3579,KOIDA,0.0,180,1,2,0.0,2
383322,21-373-03347,3347,REAMAL,0.0,507,2,2,248.0,436
383367,21-373-03347,3347,REAMAL,0.0,127,2,2,0.0,113
402809,21-383-03351,3351,GONDIA,10.0,293,4,2,2.0,3
392630,21-377-03299,3299,BALESHWAR,34.0,250,4,2,250.0,0
385657,21-375-03445,3445,CHAMPUA,195.55,99,3,2,0.0,0
388295,21-376-03492,3492,BIJATALA,40.0,500,3,2,70.0,1
406179,,3523,BHAPUR,26.0,172,4,2,0.0,0
389860,21-376-03509,3509,SULIAPADA,90.0,100,1,2,0.0,1
402770,21-383-03351,3351,GONDIA,52.38,147,4,2,3.0,8
405474,21-385-03524,3524,DASAPALLA,14.0,25,5,4,0.0,1
417946,21-392-03570,3329,BOUDH,1.0,1,4,3,1.0,1
426644,21-396-03557,3557,RAYAGADA,0.0,1,5,4,0.0,1
402823,21-383-03351,3351,GONDIA,0.05,16,4,4,0.0,2
384735,21-374-03579,3579,KOIDA,2.0,95,2,2,1.0,1
389597,21-376-03489,3489,BANGRIPOSI,0.5,142,2,2,5.0,5
389863,21-376-03509,3509,SULIAPADA,100.0,113,1,2,0.0,1
384712,21-374-03579,3579,KOIDA,10.0,130,2,4,0.0,70
412663,21-388-03382,3382,RANGEILUNDA,22.6,275,4,3,53.0,25
384717,21-374-03579,3579,KOIDA,20.0,100,2,4,1.0,5
426464,21-396-03557,3557,RAYAGADA,28.0,81,4,4,0.0,22
385161,21-374-03576,3576,BONAIGARH,20.0,1,3,2,0.0,1
417928,21-392-03570,3329,BOUDH,1.0,81,3,3,1.0,1
400762,21-382-03401,3401,KOREI,2.47,629,1,4,0.0,22
400764,21-382-03401,3401,KOREI,2.48,1801,1,4,0.0,52
429880,21-398-03479,3476,NANDAPUR,1.0,29,4,4,1.0,1
389600,21-376-03487,3489,BANGRIPOSI,54.71,64,2,2,0.0,5
420908,21-393-03287,3287,BELPARA,2.47,306,5,2,0.0,45
431078,21-399-03486,3486,PODIA,200.0,150,2,4,50.0,3
385162,21-374-03576,3576,BONAIGARH,16.0,6,1,4,0.0,6
417883,21-391-03331,3331,KANTAMAL,40.0,30,4,2,12.0,15
417878,21-391-03331,3331,KANTAMAL,0.0,25,3,2,0.0,1
402828,21-383-03351,3351,GONDIA,1.47,61,4,4,0.0,25
402775,21-383-03351,3351,GONDIA,15.0,91,4,2,0.0,1
411518,21-388-03380,3380,POLOSARA,20.5,544,4,2,160.0,10
424991,21-396-03548,3548,CHANDRAPUR,5.0,20,1,2,0.0,5
426467,21-396-03557,3557,RAYAGADA,180.0,146,4,4,0.0,35
390712,21-376-03490,3487,BADASAHI,68.0,54,4,3,0.0,0
402741,21-383-03351,3351,GONDIA,1.0,2,4,3,0.0,1
385666,21-375-03445,3445,CHAMPUA,2.47,54,5,4,0.0,10
426468,21-396-03557,3557,RAYAGADA,50.0,112,4,2,0.0,32
426168,21-396-03552,3552,KASIPUR,16.8,200,5,4,20.0,20
388822,21-376-03498,3498,KARANJIA,250.0,279,2,2,0.0,17
388821,21-376-03498,3498,KARANJIA,70.5,55,2,2,0.0,11
384700,21-374-03579,3579,KOIDA,7.0,137,1,3,0.0,3
402081,21-375-03446,3395,BARI,125.0,243,4,2,0.0,119
402004,21-382-03395,3395,BARI,52.6,211,2,3,0.0,12
384703,21-374-03579,3579,KOIDA,8.0,80,5,4,0.0,2
385539,21-375-03450,3450,JHUMPURA,233.0,435,3,3,0.0,0
388881,21-376-03498,3498,KARANJIA,174.83,204,3,2,0.0,4
388882,21-376-03498,3498,KARANJIA,312.61,247,3,2,0.0,5
430419,21-399-03485,3485,MATHILI,2.0,333,3,4,3.0,121
411317,21-388-03371,3371,DHARAKOTE,150.97,109,3,4,80.0,23
411264,21-388-03371,3371,DHARAKOTE,2.52,10,4,2,10.0,1
388880,21-376-03498,3498,KARANJIA,198.0,182,3,2,0.0,6
393084,21-377-03307,3307,REMUNA,35.0,72,2,2,0.0,2
426948,21-396-03549,3549,GUDARI,3.0,23,2,3,0.0,1
390736,21-376-03487,3487,BADASAHI,34.0,139,4,2,0.0,3
388863,21-376-03498,3498,KARANJIA,122.0,251,3,2,0.0,21
405187,21-384-03276,3276,ANUGUL,10.0,35,2,4,0.0,10
426969,21-396-03549,3549,GUDARI,3.0,40,2,3,0.0,1
405494,21-385-03524,3524,DASAPALLA,39.93,220,3,2,160.0,0
398965,21-381-03334,3334,BANKI,2.0,415,4,2,2.0,4
390751,21-376-03491,3487,BADASAHI,2.76,188,4,2,0.0,170
410865,21-388-03371,3385,SURADA,0.0,180,4,3,0.0,12
385449,21-375-03445,3445,CHAMPUA,80.0,190,3,2,0.0,0
385477,21-375-03445,3445,CHAMPUA,2.47,182,4,2,0.0,0
426974,21-396-03549,3549,GUDARI,3.0,68,2,1,0.0,1
398990,21-381-03345,3345,TIGIRIA,90.0,318,4,3,250.0,300
389786,21-376-03509,3509,SULIAPADA,125.0,142,5,4,0.0,2
404963,21-384-03277,3277,ATHMALLIK,50.0,111,4,2,0.0,5
404966,21-384-03277,3277,ATHMALLIK,2.47,174,4,2,40.0,3
387258,21-375-03449,3449,HATADIHI,25.18,38,5,2,10.0,0
387180,21-375-03449,3449,HATADIHI,180.2,290,2,2,0.0,50
427746,21-397-03519,3519,PAPADAHANDI,128.92,231,3,2,39.0,3
398053,21-380-03392,3387,BIRIDI,15.0,6,3,4,0.0,1
389822,21-376-03509,3509,SULIAPADA,44.0,34,5,4,0.0,1
385412,21-375-03445,3445,CHAMPUA,200.0,258,3,2,50.0,65
385442,21-375-03445,3445,CHAMPUA,100.33,71,4,2,0.0,20
385440,21-375-03445,3445,CHAMPUA,200.77,244,3,2,0.0,50
390764,21-376-03487,3487,BADASAHI,81.06,207,4,3,54.0,0
380678,21-370-03314,3314,BHATLI,82.0,109,3,4,19.0,35
389795,21-376-03509,3509,SULIAPADA,118.0,229,5,2,0.0,5
380697,21-370-03314,3314,BHATLI,347.0,272,3,2,60.0,22
416853,21-390-03426,3426,K.NUAGAN,1.0,34,4,4,0.0,30
430830,21-399-03483,3483,CHITRAKONDA,60.94,30,5,4,0.0,1
404788,21-384-03277,3277,ATHMALLIK,25.4,208,4,2,150.0,110
389790,21-376-03509,3509,SULIAPADA,117.0,107,5,4,0.0,2
404965,21-384-03277,3277,ATHMALLIK,15.0,17,3,2,0.0,5
390766,21-376-03487,3487,BADASAHI,34.32,359,4,3,0.0,0
390762,21-376-03487,3487,BADASAHI,9.12,172,4,4,0.0,0
390763,21-376-03487,3487,BADASAHI,18.48,208,4,3,0.0,0
390761,21-376-03487,3487,BADASAHI,30.5,158,4,4,24.0,1
404767,21-384-03277,3277,ATHMALLIK,100.0,61,3,2,0.0,40
429887,21-398-03479,3476,NANDAPUR,2.0,41,4,2,1.0,3
426428,21-396-03557,3557,RAYAGADA,5.0,16,4,4,0.0,3
405127,21-384-03278,3276,ANUGUL,96.0,275,2,4,0.0,65
402720,21-383-03351,3351,GONDIA,70.0,179,4,3,0.0,1
389789,21-376-03509,3509,SULIAPADA,235.0,170,1,2,0.0,2
421054,21-393-03288,3295,SAINTALA,48.65,90,3,2,0.0,2
389828,21-376-03509,3509,SULIAPADA,241.0,148,5,2,0.0,1
389842,21-376-03509,3509,SULIAPADA,61.0,96,5,4,2.0,2
402768,21-383-03351,3351,GONDIA,55.0,138,3,4,1.0,23
430826,21-399-03483,3483,CHITRAKONDA,0.0,60,5,4,0.0,10
404960,21-384-03277,3277,ATHMALLIK,50.0,85,4,2,0.0,50
924802,21-399-03482,3483,CHITRAKONDA,80.0,45,2,4,28.0,45
431076,21-399-03486,3486,PODIA,8.0,45,2,4,0.0,1
402753,21-383-03351,3351,GONDIA,50.0,96,2,4,1.0,88
381041,21-371-03408,3408,LAKHANPUR,108.08,132,4,2,0.0,47
420825,21-393-03297,3297,TUREKELA,125.74,237,4,3,56.0,95
421084,21-393-03289,3295,SAINTALA,65.0,122,3,2,0.0,25
395912,21-379-03442,3442,RAJNAGAR,55.0,413,3,2,160.0,26
402730,21-383-03351,3351,GONDIA,100.0,277,4,4,0.0,225
923649,21-399-03482,3483,CHITRAKONDA,20.0,32,2,4,1.0,20
412492,21-388-03383,3383,SANAKHEMUNDI,86.0,144,3,2,0.0,0
402715,21-383-03351,3351,GONDIA,1.0,1,5,4,0.0,1
421283,21-393-03292,3292,MURIBAHAL,2.47,652,3,2,0.0,1
405172,21-384-03276,3276,ANUGUL,30.0,90,2,4,0.0,2
421286,21-393-03292,3292,MURIBAHAL,2.0,250,4,2,1.0,22
411965,21-388-03373,3373,GANJAM,1111.0,1500,2,2,25.0,0
381042,21-371-03408,3408,LAKHANPUR,709.32,548,4,2,0.0,20
421278,21-393-03292,3292,MURIBAHAL,45.0,100,4,4,0.0,1
381039,21-371-03408,3408,LAKHANPUR,105.0,198,4,2,0.0,0
414416,,3358,GUMMA,8.097,35,3,1,0.0,5
396099,21-379-03434,3434,AUL,1250.0,934,4,2,0.0,68
395920,21-379-03434,3442,RAJNAGAR,80.0,126,4,2,0.0,8
385857,21-375-03454,3454,SAHARAPADA,75.0,46,3,2,0.0,46
387270,21-375-03449,3449,HATADIHI,2.4,158,2,4,0.0,2
381040,21-371-03408,3408,LAKHANPUR,130.0,71,3,2,14.0,19
387279,21-375-03449,3449,HATADIHI,2.47,147,2,2,0.0,20
421056,21-393-03289,3295,SAINTALA,77.0,140,3,2,0.0,5
404962,21-384-03277,3277,ATHMALLIK,35.0,36,3,2,0.0,4
405171,21-384-03276,3276,ANUGUL,5.0,15,2,3,0.0,12
381036,21-371-03408,3408,LAKHANPUR,120.0,139,3,2,0.0,139
381035,21-371-03408,3408,LAKHANPUR,329.0,800,2,2,0.0,600
415223,21-390-03429,3429,PHIRINGIA,12.45,13,3,4,1.0,1
421057,21-393-03288,3295,SAINTALA,65.12,74,3,2,0.0,10
406294,21-386-03461,3527,NAYAGARH,70.0,133,4,2,30.0,20
380939,21-371-03408,3408,LAKHANPUR,55.34,44,3,2,5.0,0
400890,21-382-03400,3400,JAJPUR,21.05,385,4,2,50.0,5
404953,21-384-03277,3277,ATHMALLIK,50.0,36,3,2,0.0,4
385859,21-375-03454,3454,SAHARAPADA,115.0,274,3,1,180.0,274
380975,21-371-03408,3408,LAKHANPUR,5.0,111,3,2,0.0,10
380966,21-371-03408,3408,LAKHANPUR,175.63,92,3,2,80.0,1
385829,21-376-03498,3454,SAHARAPADA,70.0,69,4,4,0.0,60
385825,21-375-03454,3454,SAHARAPADA,102.0,75,3,4,0.0,12
411966,21-388-03373,3373,GANJAM,50.0,10,3,2,0.0,3
389105,21-376-03490,3506,SAMAKHUNTA,150.0,266,3,2,0.0,0
385815,21-375-03454,3454,SAHARAPADA,30.0,8,3,3,0.0,3
389112,21-376-03490,3506,SAMAKHUNTA,140.0,130,4,2,0.0,0
412116,21-388-03373,3373,GANJAM,288.41,683,5,2,140.0,2
395815,21-379-03442,3442,RAJNAGAR,60.0,236,4,2,126.0,23
380976,21-371-03408,3408,LAKHANPUR,51.85,127,3,2,0.0,2
389187,21-376-03494,3506,SAMAKHUNTA,105.0,118,4,2,0.0,0
412033,21-388-03373,3373,GANJAM,2.47,346,4,2,0.0,46
412034,21-388-03373,3373,GANJAM,2.47,22,3,2,5.0,6
380965,21-371-03408,3408,LAKHANPUR,179.01,191,3,2,0.0,6
430481,21-399-03485,3485,MATHILI,20.0,25,2,4,0.0,5
402073,21-382-03394,3395,BARI,150.0,289,4,2,0.0,99
383334,21-373-03347,3347,REAMAL,102.0,66,3,2,0.0,2
395909,21-379-03442,3442,RAJNAGAR,5.0,1,2,2,0.0,1
405829,21-385-03528,3528,NUAGAON,28.93,32,4,2,0.0,20
405824,21-385-03528,3528,NUAGAON,15.07,38,3,2,0.0,34
411381,21-388-03376,3376,KABISURYANAGAR,36.59,280,1,4,12.0,14
431100,21-399-03486,3486,PODIA,423.872,210,3,2,45.0,3
395919,21-379-03442,3442,RAJNAGAR,10.0,14,3,2,0.0,1
405825,21-385-03528,3528,NUAGAON,50.0,230,3,2,0.0,20
430325,21-399-03482,3482,KORUKONDA,1232.0,1050,3,2,40.0,88
421091,21-393-03295,3295,SAINTALA,75.0,154,4,4,0.0,3
428873,21-398-03479,3475,LAXMIPUR,28.0,101,3,4,98.0,89
393366,21-377-03306,3306,OUPADA,61.0,88,4,2,1.0,4
400888,21-382-03400,3400,JAJPUR,15.0,371,4,4,50.0,300
383363,21-373-03347,3347,REAMAL,139.0,160,4,2,0.0,26
402074,21-382-03394,3395,BARI,132.01,652,4,3,0.0,40
398522,21-381-03340,3340,NARASINGHPUR,100.0,198,3,2,1.0,0
398644,21-381-03340,3340,NARASINGHPUR,10.0,305,3,2,0.0,0
398577,21-381-03340,3340,NARASINGHPUR,15.0,120,3,2,0.0,2
908152,21-381-03340,3340,NARASINGHPUR,20.0,250,2,2,0.0,75
405821,21-385-03528,3528,NUAGAON,30.0,32,3,2,0.0,30
412117,21-388-03369,3373,GANJAM,176.259,695,4,3,515.0,595
395910,21-379-03442,3442,RAJNAGAR,6.0,1,3,2,0.0,1
907663,21-381-03340,3340,NARASINGHPUR,2.0,21,1,4,12.0,0
381043,21-371-03408,3408,LAKHANPUR,10.0,90,3,2,0.0,50
398672,21-381-03340,3340,NARASINGHPUR,12.0,107,3,2,0.0,7
389605,21-376-03487,3489,BANGRIPOSI,34.26,60,2,2,14.0,1
425974,21-396-03557,3552,KASIPUR,2.5,55,3,4,0.0,3
412119,21-388-03369,3373,GANJAM,123.569,100,4,3,63.0,81
383335,21-373-03347,3347,REAMAL,95.0,31,3,2,0.0,2
405633,21-385-03524,3524,DASAPALLA,0.0,200,2,2,1.0,8
405409,21-385-03524,3524,DASAPALLA,5.11,297,4,4,0.0,30
392009,21-377-03300,3300,BALIAPAL,10.0,3,3,2,1.0,2
383366,21-373-03347,3347,REAMAL,171.0,45,3,2,0.0,4
412654,21-388-03382,3382,RANGEILUNDA,35.2,295,4,3,25.0,2
395911,21-379-03442,3442,RAJNAGAR,60.0,81,3,2,0.0,6
412632,21-388-03382,3382,RANGEILUNDA,158.9,976,4,3,682.0,0
412708,21-388-03382,3382,RANGEILUNDA,186.2,986,4,3,236.0,0
412036,21-388-03369,3373,GANJAM,70.007,66,3,4,5.0,42
421046,21-393-03295,3295,SAINTALA,200.0,333,4,2,7.0,57
414971,21-389-03362,3362,R.UDAYAGIRI,10.754,18,5,4,0.0,1
421048,21-393-03295,3295,SAINTALA,165.0,168,4,2,12.0,11
421287,21-393-03292,3292,MURIBAHAL,2.0,50,3,4,1.0,1
411239,21-388-03364,3364,ASKA,150.0,862,4,2,512.0,30
387254,21-375-03449,3449,HATADIHI,35.14,235,1,2,0.0,1
414980,21-389-03362,3362,R.UDAYAGIRI,61.456,77,5,4,1.0,1
412650,21-388-03382,3382,RANGEILUNDA,15.6,50,4,2,32.0,2
414993,21-389-03362,3362,R.UDAYAGIRI,31.124,38,2,4,1.0,1
381050,21-371-03408,3408,LAKHANPUR,153.0,354,3,2,205.0,20
430189,21-399-03484,3485,MATHILI,41.55,76,3,2,0.0,34
414998,21-389-03362,3362,R.UDAYAGIRI,6.458,11,1,4,0.0,1
394638,21-378-03327,3327,DHAMANAGAR,30.0,80,3,2,0.0,5
430935,21-399-03484,3482,KORUKONDA,225.0,150,3,2,70.0,23
405170,21-384-03276,3276,ANUGUL,10.0,30,2,4,2.0,12
426466,21-396-03557,3557,RAYAGADA,15.0,31,4,2,0.0,8
385585,21-375-03445,3445,CHAMPUA,84.0,118,3,2,10.0,0
412027,21-388-03373,3373,GANJAM,7.0,107,3,2,107.0,8
385813,21-375-03454,3454,SAHARAPADA,300.0,199,2,4,0.0,5
416719,21-390-03433,3422,BALIGUDA,1.0,9,4,4,0.0,0
383382,21-373-03347,3347,REAMAL,117.0,60,4,2,35.0,9
412120,21-388-03369,3373,GANJAM,101.035,281,4,3,269.0,277
400889,21-382-03400,3400,JAJPUR,10.0,165,4,3,10.0,0
425267,21-396-03548,3548,CHANDRAPUR,12.0,45,1,4,0.0,8
389441,21-376-03505,3489,BANGRIPOSI,19.0,147,3,4,0.0,13
412024,21-388-03369,3373,GANJAM,84.0,345,4,3,126.0,2
391052,21-376-03512,3512,UDALA,42.0,279,3,2,0.0,1
421863,21-394-03533,3533,KOMNA,5.0,21,5,4,0.0,1
412121,21-388-03373,3373,GANJAM,53.0,728,4,2,127.0,2
383368,21-373-03347,3347,REAMAL,110.0,41,4,2,26.0,6
421378,21-393-03292,3292,MURIBAHAL,2.0,135,4,2,0.0,42
411988,21-388-03373,3373,GANJAM,42.0,85,4,3,11.0,2
412026,21-388-03369,3373,GANJAM,52.0,145,4,3,2.0,2
389517,21-376-03489,3489,BANGRIPOSI,80.0,165,3,2,0.0,13
383157,21-373-03347,3347,REAMAL,12.0,41,3,2,0.0,3
907621,21-398-03479,3475,LAXMIPUR,89.0,170,4,4,0.0,166
381044,21-371-03408,3408,LAKHANPUR,179.0,263,3,2,80.0,35
386554,21-375-03448,3448,HARICHADANPUR,122.0,144,2,4,0.0,1
428127,21-398-03468,3472,KOTPAD,222.72,200,4,2,29.0,120
