Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,11,2581843,MOHAN PIDIKA,17-Oct-2024 02:17 PM,Rejected-Finance,Selected L3 through transparent Lottery System,05-Dec-2024 11:26 AM,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,12,2583129,MONAJ PANDA,21-Oct-2024 01:57 PM,Rejected-Finance,Selected L3 through transparent Lottery System,05-Dec-2024 11:26 AM,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,13,2584993,NANDA KISHOR PRASAD CHOURASIA,20-Oct-2024 08:11 PM,Rejected-Finance,Selected L3 through transparent Lottery System,05-Dec-2024 11:26 AM,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,14,2586536,Nigamananda Adhikari,21-Oct-2024 01:01 PM,Rejected-Finance,Selected L3 through transparent Lottery System,05-Dec-2024 11:26 AM,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,15,2586302,PRITIKANTA SWAIN,21-Oct-2024 07:48 AM,Rejected-Finance,Selected L3 through transparent Lottery System,05-Dec-2024 11:26 AM,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,16,2585166,RAINA KADRAKA,20-Oct-2024 08:56 PM,Rejected-Finance,Selected L3 through transparent Lottery System,05-Dec-2024 11:26 AM,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,17,2586793,RAMA MURTY KANTABANSHA,21-Oct-2024 03:48 PM,Rejected-Finance,Selected L3 through transparent Lottery System,05-Dec-2024 11:26 AM,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,18,2579230,SANGEETA SAHU,16-Oct-2024 08:15 PM,Rejected-Finance,Selected L3 through transparent Lottery System,05-Dec-2024 11:26 AM,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,19,2580660,SANGRAM KESHAR PATNAIK,17-Oct-2024 09:34 AM,Rejected-Finance,Selected L3 through transparent Lottery System,05-Dec-2024 11:26 AM,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,20,2584204,SANJAY KUMAR NAIK,19-Oct-2024 12:44 PM,Rejected-Finance,Selected L3 through transparent Lottery System,05-Dec-2024 11:26 AM,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,21,2586617,SANKAR MAJHI,21-Oct-2024 11:48 AM,Rejected-Finance,Selected L3 through transparent Lottery System,05-Dec-2024 11:26 AM,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,22,2584531,SIMANCHALA PANDA,21-Oct-2024 01:39 PM,Rejected-Finance,Selected L3 through transparent Lottery System,05-Dec-2024 11:26 AM,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,23,2586718,SUBASH CHANDRA PATRA,21-Oct-2024 12:30 PM,Rejected-Finance,Selected L3 through transparent Lottery System,05-Dec-2024 11:26 AM,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,24,2580687,TIRUPATI PRASAD PANIGRAHI,17-Oct-2024 09:50 AM,Accepted-AOC,Award of Contract issued vide Letter No.3795 dated 30.11.2024 being the L-1 Bidder selected through Lottery System,06-Dec-2024 10:45 AM,,,,,,,,,,,AOC
