Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,11,2453674,CHANDAN KUMAR PATRA,22-Feb-2024 09:35 AM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,12,2455876,DAIPAYAN BEHERA,23-Feb-2024 01:16 PM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,13,2453945,DIPAK KUMAR GIRI,23-Feb-2024 10:48 AM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,14,2454144,HIMANSUSHEKHAR SAHU,22-Feb-2024 04:10 PM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,15,2452437,JAGANNATH DAS,23-Feb-2024 11:38 AM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,16,2450654,JANMEJAY PUTY,19-Feb-2024 09:03 PM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,17,2453637,JAYAKRUSHNA MOHANTY,22-Feb-2024 09:54 PM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,18,2454974,JIBAN KUMAR SAHU,22-Feb-2024 04:17 PM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,19,2455937,JITEN ROUT,23-Feb-2024 02:16 PM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,20,2452989,JYOTI PRAKASH MOHANTY,21-Feb-2024 06:45 PM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,21,2452469,MR. SATYARANJAN PATTNAIK,23-Feb-2024 02:00 PM,Accepted-AOC,Lottery winner.,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,22,2455502,NIMAI NAIK,23-Feb-2024 10:33 AM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,23,2452505,PRAHALLAD BEHERA,21-Feb-2024 01:31 PM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,24,2451272,PRASANNA BEHERA,20-Feb-2024 06:44 PM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,25,2451668,RAMJIT MARANDI,20-Feb-2024 07:26 PM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,26,2453432,SANJYA KUMAR JENA,21-Feb-2024 10:10 PM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,27,2451120,SASMITA RANI PATTANAYAK,20-Feb-2024 10:20 PM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,28,2455362,SOURAV PALATA,22-Feb-2024 10:05 PM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,29,2450602,SRI BALARAM LENKA,19-Feb-2024 07:52 PM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,30,2454897,SRI LAGNAJIT PATTANAYAK,22-Feb-2024 04:00 PM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,31,2453156,Sri Prakash Kumar Parida,21-Feb-2024 07:18 PM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,32,2450572,SRI TAPAN KUMAR PATI,19-Feb-2024 07:31 PM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,33,2452737,SUVENDU KUMAR MOHANTY,21-Feb-2024 03:09 PM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,34,2451694,VISHRAM SINGH,20-Feb-2024 08:11 PM,Rejected-AOC,unsuccessful tenderer,03-Apr-2024 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
